id,address1,address2,latitude,longitude,has_cardomat,is_open,workload,city
147,"пр. Евразия, д. 190","возле магазина Планета Электроники, напротив Научно-технической библиотеки",51.2205481540639,51.3930053311823,True,True,"{'text': 'Ожидание до 30 мин', 'type': 'medium'}",Уральск
141,"ул. Курмангазы, д. 127","уг. ул. Масина, ост. ""Толстого"", напротив магазина Зиг-Заг",51.2110358473031,51.3757480466267,True,True,"{'text': 'Ожидание до 10 мин', 'type': 'low'}",Уральск
145,"ул. Курмангазы, д. 80/1","уг. ул. Досмухамедова, ост. ""Рынок"", напротив старой мечети",51.2036876198288,51.3794409914015,True,True,"{'text': 'Ожидание свыше 30 мин', 'type': 'high'}",Уральск
136,"пр. Независимости, д. 1","уг. ул. Астана, ост. ""Дворец cпорта""",49.9561,82.6137,True,True,"{'text': 'Ожидание свыше 30 мин', 'type': 'high'}",Усть-Каменогорск
139,"пр. Независимости, д. 17","уг. ул. Клинка, в р-не Площади Независимости",50.3368366351039,83.5048636441796,False,True,"{'text': 'Ожидание свыше 30 мин', 'type': 'high'}",Риддер
132,"ул. Антона Чехова, д. 46","уг. ул. Тохтарова, в р-не парка им. Кирова",49.9487,82.6205,True,True,"{'text': 'Ожидание свыше 30 мин', 'type': 'high'}",Усть-Каменогорск
135,"ул. Виноградова, д. 12","уг. ул. Грузинской, возле гастронома Ивушка",49.963569,82.58647,True,True,"{'text': 'Ожидание до 10 мин', 'type': 'low'}",Усть-Каменогорск
134,"ул. Казахстан, д. 65","уг. ул. Кабанбай батыра, р-н Центрального рынка",49.9516484935667,82.6299315753521,True,True,"{'text': 'Ожидание до 10 мин', 'type': 'low'}",Усть-Каменогорск
133,"ул. Крылова, д. 73","уг. ул. Ауэзова, ост. ""Колос""",49.946304380634,82.6125457129194,True,True,"{'text': 'Ожидание до 10 мин', 'type': 'low'}",Усть-Каменогорск
140,"ул. Советская, д. 38","уг. ул. Первомайской, напротив Центр. рынка, в здании партии Нур-Отан",49.722713,84.270438,False,True,"{'text': 'Ожидание до 10 мин', 'type': 'low'}",Алтай
68,"пр. Абая Кунанбаева, д. 58",рядом с ТД Табыс,49.7028890592989,72.5989791448196,False,True,"{'text': 'Ожидание до 10 мин', 'type': 'low'}",Шахтинск
95,"ул. Байтурсынова, д. 19В","рядом с ГУ ""КАЗНАЧЕЙСТВО Шиелийского р-на"" и ТД БОТА",44.168,66.7325,True,True,"{'text': 'Ожидание до 10 мин', 'type': 'low'}",Шиели
192,"11 мкр-н, ул. Уалиханова, д. 219","ост. ""Алатау"", напротив магазина Алатау",42.3246244410465,69.64243995764,True,True,"{'text': 'Ожидание до 10 мин', 'type': 'low'}",Шымкент
198,"16 мкр-н, д. 43, кв. 2","ост. ""Натали"", возле ТД Жанат и салона красоты Афина",42.3370129388418,69.6368027994924,True,True,"{'text': 'Ожидание до 10 мин', 'type': 'low'}",Шымкент
194,"мкр. Катын копир, ул. Жанакурылыс, д. 4А","в зд. магазина ""Исмайлов и К"", возле рынка ""Янги Шахар""",42.325761116638,69.5780148920002,False,True,"{'text': 'Ожидание свыше 30 мин', 'type': 'high'}",Шымкент
195,"мкр. Спортивный, д. 6, кв. 57","ост. ""мкр. Спортивный"", напротив Налогового Комитета",42.3334382272444,69.5985369881123,True,True,"{'text': 'Ожидание до 10 мин', 'type': 'low'}",Шымкент
193,"пр. Республики, д. 1","ост. ""Гульжан"", напротив гостиницы Клара Центр Сапар",42.3200582936262,69.5869518375181,True,True,"{'text': 'Ожидание до 10 мин', 'type': 'low'}",Шымкент
243,"ул. Адырбекова, д. 178А","напротив рынка ""Евразия"", возле Военной школы",42.3429,69.624,True,True,"{'text': 'Ожидание до 30 мин', 'type': 'medium'}",Шымкент
189,"ул. Кабанбай батыра, д. 16",возле Клиники Доктора Кулиева,42.3026552696469,69.6052981521145,False,True,"{'text': 'Ожидание до 10 мин', 'type': 'low'}",Шымкент
191,"ул. Казыбек би, д. 18",напротив Филармонии им. Калдаякова,42.312807,69.602034,True,True,"{'text': 'Ожидание до 30 мин', 'type': 'medium'}",Шымкент
187,"ул. Калдаякова, д. 4/3",уг. пр. Республики,42.310314,69.579918,True,True,"{'text': 'Ожидание свыше 30 мин', 'type': 'high'}",Шымкент
190,"ул. Салыкбаева, д. 10",возле Центрального рынка,42.4217171423329,68.7957524206223,False,True,"{'text': 'Ожидание до 10 мин', 'type': 'low'}",Арысь
76,"ул. Ауэзова, д. 34, кв. 47","уг. ул. Красноармейская, возле ЗАГСа",52.942399,70.212699,True,True,"{'text': 'Ожидание до 10 мин', 'type': 'low'}",Щучинск
201,"ул. Ауэзова, д. 30",напротив ТРЦ Maxi Mall,51.7294,75.3207,True,True,"{'text': 'Ожидание до 10 мин', 'type': 'low'}",Экибастуз
200,"ул. М.Жусупа, д. 72А",,51.7194208550358,75.3307398730453,False,True,"{'text': 'Ожидание до 10 мин', 'type': 'low'}",Экибастуз
